Date,Name,Year,Letterboxd URI,Rating
2024-11-16,Exhuma,2024,https://boxd.it/vCu0,4
2024-11-16,The Rule of Jenny Pen,2024,https://boxd.it/K1S0,3
2024-11-16,Drizzle in Johnson,2023,https://boxd.it/IzMw,0.5
2024-11-17,Terrifier 3,2024,https://boxd.it/D8tM,3.5
2024-11-17,Grafted,2024,https://boxd.it/JyYo,3.5
2024-11-17,MadS,2024,https://boxd.it/M8qQ,4
2024-12-11,Bullet Train,2022,https://boxd.it/qW26,4
2024-12-14,Red One,2024,https://boxd.it/vTBM,2.5
2024-12-15,Beetlejuice,1988,https://boxd.it/24QI,3.5
2024-12-16,Blink Twice,2024,https://boxd.it/vIOg,4
2024-12-17,Jackpot!,2024,https://boxd.it/FnMI,2.5
2024-12-18,Beetlejuice Beetlejuice,2024,https://boxd.it/yyGs,3.5
2024-12-18,Carry-On,2024,https://boxd.it/C0B2,3.5
2024-12-19,Don't Breathe,2016,https://boxd.it/9yzw,4
2024-12-19,Speak No Evil,2024,https://boxd.it/G9f8,4
2024-12-21,Juror #2,2024,https://boxd.it/FRwU,3.5
2024-12-22,Dear Santa,2024,https://boxd.it/FxMo,1.5
2024-12-23,Megalopolis,2024,https://boxd.it/lPBS,1
2024-12-26,I Hate Summer,2024,https://boxd.it/F8MS,2
2024-12-26,Cuerpo escombro,2024,https://boxd.it/JFwQ,1.5
2025-01-01,Pig,2021,https://boxd.it/nzoW,3
2025-01-01,The Voyeurs,2021,https://boxd.it/nZoe,2
2025-01-02,River,2023,https://boxd.it/H1sK,4
2025-01-04,Joker: Folie à Deux,2024,https://boxd.it/xBoE,2
2025-01-04,"Lord, Give Me Patience",2017,https://boxd.it/fwUE,3
2025-01-05,Smile 2,2024,https://boxd.it/FDA4,4
2025-01-09,Boy Kills World,2023,https://boxd.it/xhG4,3
2025-01-11,The Beekeeper,2024,https://boxd.it/wJzS,3
2025-01-11,Wicked,2024,https://boxd.it/e8ME,4.5
2025-01-12,Emilia Pérez,2024,https://boxd.it/AP3G,1.5
2025-01-14,It's What's Inside,2024,https://boxd.it/DOV4,4
2025-01-16,Woman of the Hour,2023,https://boxd.it/vuz2,2.5
2025-01-18,End of Watch,2012,https://boxd.it/2F5O,3
2025-01-19,Upon Entry,2022,https://boxd.it/DMP4,3.5
2025-01-25,X,2022,https://boxd.it/sxVa,3
2025-01-28,Daaaaaalí!,2023,https://boxd.it/DzQe,3.5
2025-01-31,Fly Me to the Moon,2024,https://boxd.it/A7Xg,3
2025-02-01,The Second Act,2024,https://boxd.it/HW9q,2.5
2025-02-03,Moana 2,2024,https://boxd.it/LcjW,2.5
2025-02-09,Heretic,2024,https://boxd.it/H1lY,4.5
2025-02-09,The 47,2024,https://boxd.it/IvNU,4
2025-02-11,Memories of Murder,2003,https://boxd.it/1TSo,4
2025-02-11,The Wild Robot,2024,https://boxd.it/IWFy,4.5
2025-02-12,Bridget Jones's Diary,2001,https://boxd.it/29WQ,3
2025-02-13,Bridget Jones: The Edge of Reason,2004,https://boxd.it/1XMa,2.5
2025-02-15,Bridget Jones's Baby,2016,https://boxd.it/3jQU,2.5
2025-02-15,Bridget Jones: Mad About the Boy,2025,https://boxd.it/Mu9s,3.5
2025-02-16,Despicable Me 4,2024,https://boxd.it/iOLG,2
2025-02-18,Concrete Utopia,2023,https://boxd.it/rnf2,4
2025-02-19,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,2.5
2025-02-20,Gladiator II,2024,https://boxd.it/kqQQ,2.5
2025-02-21,Companion,2025,https://boxd.it/F04o,4
2025-02-22,BlacKkKlansman,2018,https://boxd.it/hxL8,3.5
2025-02-22,Nosferatu,2024,https://boxd.it/f5eG,3.5
2025-02-25,The Monkey,2025,https://boxd.it/Gwiu,3
2025-02-28,In Bruges,2008,https://boxd.it/20n8,3.5
2025-02-28,The Guilty,2021,https://boxd.it/kOPW,3
2025-03-01,Triangle of Sadness,2022,https://boxd.it/hXlq,3
2025-03-02,Undercover,2024,https://boxd.it/K7P2,3
2025-03-04,Anora,2024,https://boxd.it/Egcw,2.5
2025-03-08,The Host,2006,https://boxd.it/28ZY,3.5
2025-03-09,A Real Pain,2024,https://boxd.it/CjNG,3.5
2025-03-11,The Wonderful Story of Henry Sugar,2023,https://boxd.it/yNyo,4
2025-03-12,The Rat Catcher,2023,https://boxd.it/Is8a,3
2025-03-12,Poison,2023,https://boxd.it/Is7Q,3.5
2025-03-12,The Swan,2023,https://boxd.it/Is80,2.5
2025-03-19,The Electric State,2025,https://boxd.it/tev0,2
2025-03-22,Alien: Romulus,2024,https://boxd.it/zGqO,3.5
2025-04-04,The Wrath of Becky,2023,https://boxd.it/BfbG,2.5
2025-04-08,Poor Things,2023,https://boxd.it/tNWU,3.5
2025-04-09,Some Like It Rare,2021,https://boxd.it/rpdC,3.5
2025-04-12,Hundreds of Beavers,2022,https://boxd.it/CyUM,4
2025-04-13,Escape,2024,https://boxd.it/EN2E,3
2025-04-14,Nobody,2021,https://boxd.it/mLqS,4
2025-04-18,Black Mirror: Common People,2025,https://boxd.it/U1Vy,3.5
2025-04-19,Black Mirror: Bête Noire,2025,https://boxd.it/U1VI,3.5
2025-04-19,Black Mirror: Hotel Reverie,2025,https://boxd.it/U1V4,3
2025-04-20,Black Mirror: Plaything,2025,https://boxd.it/U1VS,4
2025-04-20,Black Mirror: Eulogy,2025,https://boxd.it/U1Ww,4
2025-04-21,Black Mirror: USS Callister – Into Infinity,2025,https://boxd.it/U1Wm,3
2025-04-22,Conclave,2024,https://boxd.it/AO8q,4
2025-04-30,Den of Thieves,2018,https://boxd.it/g17e,3
2025-05-01,Mickey 17,2025,https://boxd.it/q1Dk,3
2025-05-03,Midnight in Paris,2011,https://boxd.it/i4a,4
2025-05-09,Thunderbolts*,2025,https://boxd.it/BfbQ,3.5
2025-05-09,A Minecraft Movie,2025,https://boxd.it/zRro,2
2025-05-11,Another Simple Favor,2025,https://boxd.it/AO6k,2
2025-05-11,A Simple Favor,2018,https://boxd.it/hq92,2.5
2025-05-11,The Assessment,2024,https://boxd.it/Ogf6,3
2025-05-12,Den of Thieves 2: Pantera,2025,https://boxd.it/mjHm,2.5
2025-05-15,Arrival,2016,https://boxd.it/aNGk,4.5
2025-05-16,Role Play,2023,https://boxd.it/w0e6,2
2025-05-18,Warfare,2025,https://boxd.it/LbRo,4
2025-05-27,A Working Man,2025,https://boxd.it/Jpmq,2.5
2025-05-31,The Killer,2023,https://boxd.it/u6WE,3
2025-06-04,The Game,1997,https://boxd.it/26vC,4
2025-06-04,Sinners,2025,https://boxd.it/KQMM,4.5
2025-06-07,Fountain of Youth,2025,https://boxd.it/Fwx8,2.5
2025-06-17,The Accountant²,2025,https://boxd.it/wOm0,3
2025-06-20,Road House,2024,https://boxd.it/cdzQ,2
2025-06-21,Escape from the 21st Century,2024,https://boxd.it/LcC0,4
2025-07-06,Jurassic World Rebirth,2025,https://boxd.it/KUeE,2.5
2025-07-15,The Night My Mother Killed My Father,2016,https://boxd.it/cJG0,2
2025-07-15,Mr. Right,2015,https://boxd.it/aZkK,3
2025-08-04,Heads of State,2025,https://boxd.it/s9tG,3
2025-08-04,Deep Cover,2025,https://boxd.it/L6ec,3
2025-08-05,Death at a Funeral,2025,https://boxd.it/QkmY,1.5
2025-08-06,Ballerina,2025,https://boxd.it/jKqG,4
2025-08-07,The Fantastic 4: First Steps,2025,https://boxd.it/mP6C,4
2025-08-08,How to Train Your Dragon,2025,https://boxd.it/F7Je,4
2025-08-09,Superman,2025,https://boxd.it/E9IU,4
2025-08-11,Iron Man 2,2010,https://boxd.it/1WZM,3
2025-08-17,All in Favor,2025,https://boxd.it/R8Pw,3.5
2025-08-18,M3GAN 2.0,2025,https://boxd.it/EwHU,2.5
2025-08-22,Materialists,2025,https://boxd.it/GZlW,2
2025-08-23,Freakier Friday,2025,https://boxd.it/GxwW,3
2025-08-23,Weapons,2025,https://boxd.it/EMTM,4
2025-08-27,Bring Her Back,2025,https://boxd.it/Hxlc,4
2025-08-30,Final Destination Bloodlines,2025,https://boxd.it/l5y4,3.5
2025-09-01,The Te$t,2022,https://boxd.it/y4sq,3
2025-09-01,Karate Kid: Legends,2025,https://boxd.it/CeNc,3
2025-09-02,The Thursday Murder Club,2025,https://boxd.it/rXju,2.5
2025-09-07,The Conjuring: Last Rites,2025,https://boxd.it/Dh8e,3
2025-09-10,The Naked Gun,2025,https://boxd.it/Da9k,3
2025-09-14,Novocaine,2025,https://boxd.it/JmdA,3.5
2025-09-17,Ricky Stanicky,2024,https://boxd.it/CFjo,3
2025-10-06,KPop Demon Hunters,2025,https://boxd.it/ufwK,4
2025-10-07,Play Dirty,2025,https://boxd.it/zuuE,3
2025-10-10,Death of a Unicorn,2025,https://boxd.it/HCPm,3
2025-10-11,Good Boy,2025,https://boxd.it/SC0q,3.5
2025-10-11,Karmadonna,2025,https://boxd.it/SwaO,1
2025-10-11,Death Red,2025,https://boxd.it/Xf1K,2
2025-10-11,Dolly,2025,https://boxd.it/NXzc,2.5
2025-10-11,Rough Cut,2026,https://boxd.it/XhAi,2
2025-10-11,Meat Kills,2025,https://boxd.it/U4bS,2
2025-10-13,Exit 8,2025,https://boxd.it/S9Kk,3.5
2025-10-13,Hi-Five,2025,https://boxd.it/tQ18,3.5
2025-10-14,It Ends,2025,https://boxd.it/SBUi,2.5
2025-10-15,No Other Choice,2025,https://boxd.it/nKiA,3.5
2025-10-15,Luger,2025,https://boxd.it/O1na,3.5
2025-10-16,Sisu: Road to Revenge,2025,https://boxd.it/Ksny,4
2025-10-17,Deathgasm,2015,https://boxd.it/avNs,3
2025-10-18,Brick Boy,2025,https://boxd.it/VHOQ,3
2025-10-18,Deathstalker,2025,https://boxd.it/LIkC,3
2025-10-18,The Creeps,2025,https://boxd.it/u3tk,3.5
2025-10-18,Deathgasm 2: Goremageddon,2025,https://boxd.it/IDZ0,2
2025-10-26,Mission: Impossible – The Final Reckoning,2025,https://boxd.it/l7A2,3.5
2025-10-29,Presence,2024,https://boxd.it/H88i,2.5
2025-10-31,Stoker,2013,https://boxd.it/34S2,3.5
2025-10-31,Bookworm,2024,https://boxd.it/HCiM,3
2025-11-02,Black Phone 2,2025,https://boxd.it/JpbW,1.5
2025-11-08,Eden,2024,https://boxd.it/Dt52,2
2025-11-08,The Phoenician Scheme,2025,https://boxd.it/H0Ca,3
2025-11-08,Stomach Bug,2024,https://boxd.it/OFrm,2
2025-11-08,Disforia,2025,https://boxd.it/LFZi,3
2025-11-09,The Roses,2025,https://boxd.it/MjnI,3.5
2025-11-10,Together,2025,https://boxd.it/LdFE,4
2025-11-10,Gaua (The Night),2025,https://boxd.it/QDWm,2
2025-11-10,The Long Walk,2025,https://boxd.it/mic8,3.5
2025-11-11,Monkey’s Magic Merry Go Round,2024,https://boxd.it/ObjM,2.5
2025-11-11,KINKI,2025,https://boxd.it/RT1I,2
2025-11-14,Night of the Reaper,2025,https://boxd.it/VSf8,3.5
2025-11-14,Bodycam,2025,https://boxd.it/Wde6,2
2025-11-14,Rabbit Trap,2025,https://boxd.it/Ji66,1.5
2025-11-15,The Kirlian Frequency,2025,https://boxd.it/L5Bk,4.5
2025-11-15,Confession,2025,https://boxd.it/Voq6,2
2025-11-16,Her Will Be Done,2025,https://boxd.it/QYdW,1
2025-11-16,Dream Eater,2024,https://boxd.it/OigA,3.5
2025-11-16,Flush,2025,https://boxd.it/W2JM,4
2025-11-16,V/H/S/Halloween,2025,https://boxd.it/QS3Q,3.5
2025-11-21,Now You See Me: Now You Don't,2025,https://boxd.it/f3i2,4
2025-11-23,Wicked: For Good,2025,https://boxd.it/AyfK,3.5
2025-11-26,The Life of Chuck,2024,https://boxd.it/vMTu,4.5
2025-12-08,The Holiday,2006,https://boxd.it/28ye,3.5
2025-12-09,One X Two,2025,https://boxd.it/TKRu,3
2025-12-10,Hit Man,2023,https://boxd.it/ANB2,3
2025-12-10,The Christmas Chronicles,2018,https://boxd.it/ja7e,2.5
2025-12-12,Bandit,2022,https://boxd.it/vNoM,2.5
2025-12-12,Playdate,2025,https://boxd.it/LvYO,2
2025-12-13,Wake Up Dead Man,2025,https://boxd.it/uAKS,4.5
2025-12-14,The Christmas Chronicles: Part Two,2020,https://boxd.it/ojzm,1.5
2025-12-15,The Running Man,2025,https://boxd.it/u36A,4
2025-12-15,The Family Stone,2005,https://boxd.it/1Zja,2.5
2025-12-16,Black Bag,2025,https://boxd.it/KRbM,3.5
2025-12-17,Last Breath,2025,https://boxd.it/AJqO,3.5
2025-12-18,Highest 2 Lowest,2025,https://boxd.it/LcIC,2.5
2025-12-21,Love Actually,2003,https://boxd.it/2aeU,4
2025-12-23,Glass Onion,2022,https://boxd.it/oCkK,4
2025-12-24,Our Little Secret,2024,https://boxd.it/KVeA,2
2025-12-24,"La que se avecina: Una ciudad sin ley, un mormón mojón y un saloon a doble altura",2025,https://boxd.it/YoNK,3.5
2025-12-28,Champagne Problems,2025,https://boxd.it/OwgO,1.5
2025-12-28,Ghosted,2023,https://boxd.it/wL1e,3
2025-12-29,One Battle After Another,2025,https://boxd.it/DUHM,4
2025-12-29,Just One Small Favor,2023,https://boxd.it/Fefq,2
2025-12-30,Caught Stealing,2025,https://boxd.it/LnyS,3.5
2025-12-31,Love Hurts,2025,https://boxd.it/KyBc,2.5
2025-12-31,Oh. What. Fun.,2025,https://boxd.it/M5u6,2.5
2026-01-02,Stranger Things 5: The Finale,2025,https://boxd.it/YqXW,1.5
2026-01-12,Sharper,2023,https://boxd.it/qTXe,3.5
2026-01-12,The Gorge,2025,https://boxd.it/zRqK,3
2026-01-13,One Last Adventure: The Making of Stranger Things 5,2026,https://boxd.it/10310,3
2026-01-24,Crazy Old Lady,2025,https://boxd.it/LOjg,3
2026-01-24,Trap House,2025,https://boxd.it/niKc,2
2026-01-29,The Order,2024,https://boxd.it/EVrs,3.5
2026-02-02,The Wrecking Crew,2026,https://boxd.it/IhUi,3
2026-02-23,The Stranger in My Home,2025,https://boxd.it/Rssi,1
2026-03-08,"tick, tick... BOOM!",2021,https://boxd.it/jz2e,4
2026-03-09,The Dinner,2025,https://boxd.it/T340,3.5
2026-03-13,Mercy,2026,https://boxd.it/KYv0,3.5
2026-03-22,Drop,2025,https://boxd.it/LyPq,3
2026-03-22,Agent Zeta,2026,https://boxd.it/Obgo,3.5
2026-04-12,Carnage,2011,https://boxd.it/2peU,4
2026-04-18,Kill Bill: The Whole Bloody Affair,2004,https://boxd.it/eCrQ,4.5
2026-04-18,The Lost Chapter: Yuki's Revenge,2025,https://boxd.it/ZbLe,2.5
2026-04-21,Crime 101,2026,https://boxd.it/IoGs,3
2026-04-27,Ready or Not 2: Here I Come,2026,https://boxd.it/MfY6,3.5
2026-05-01,Project Hail Mary,2026,https://boxd.it/pEeQ,4.5
2026-06-13,Mortal Kombat II,2026,https://boxd.it/z6iO,2.5
2026-06-13,Hoppers,2026,https://boxd.it/OFpg,3.5
2026-06-29,Torrente for President,2026,https://boxd.it/KduE,1.5
2026-06-29,They Will Kill You,2026,https://boxd.it/Nk5i,3
2026-06-29,Toy Story 4,2019,https://boxd.it/9ALu,3
2026-07-13,Voicemails for Isabelle,2026,https://boxd.it/mJVk,3
2026-07-13,Obsession,2025,https://boxd.it/PNqo,4.5
2026-07-17,Evil Dead Rise,2023,https://boxd.it/qIvo,3.5
2026-07-17,Evil Dead Burn,2026,https://boxd.it/K1R2,4
2026-07-18,Tenet,2020,https://boxd.it/leq4,4
2026-07-19,The Odyssey,2026,https://boxd.it/QFQU,5
2026-07-26,Scary Movie,2026,https://boxd.it/MxEo,2
2026-07-31,Spider-Man: Brand New Day,2026,https://boxd.it/ACJE,4
2026-09-03,Ice Cream Man,2026,https://boxd.it/UQgm,1.5
2026-09-06,The Whisper Man,2026,https://boxd.it/wv6M,3
